date,HUFL,HULL,MUFL,MULL,LUFL,loqd,OT
2/10/2017 09:00,1.406999946,-0.40200001,-1.91900003,-1.243999958,3.381000042,0.700999975,10592
2/10/2017 10:00,-2.477999926,0.268000007,-5.862999916,-0.532999992,3.137000084,0.822000027,10314
2/10/2017 11:00,-5.090000153,1.072000027,-8.847999573,0.178000003,3.594000101,0.700999975,10181
2/10/2017 12:00,-8.104999542,1.139000058,-11.12199974,0.213,2.832999945,0.609000027,10109
2/10/2017 13:00,-7.501999855,1.273000002,-10.4829998,0.213,2.772000074,0.700999975,10155
2/10/2017 14:00,-6.229000092,0.736999989,-9.097000122,-0.071000002,2.710999966,0.639999986,10349
2/10/2017 15:00,-3.88499999,0.134000003,-6.502999783,-0.675000012,2.528000116,0.700999975,10686
2/10/2017 16:00,3.214999914,-0.938000023,0.354999989,-1.77699995,2.924000025,0.639999986,11355
2/10/2017 17:00,9.645000458,-1.20599997,6.005000114,-2.415999889,3.563999891,0.609000027,11388
2/10/2017 18:00,10.85099983,-1.741000056,7.214000225,-2.914000034,3.654999971,0.609000027,11240
2/10/2017 19:00,13.66399956,-0.602999985,9.204000473,-2.096999884,4.507999897,0.609000027,10831
2/10/2017 20:00,13.9989996,-0.469000012,9.522999763,-1.953999996,4.507999897,0.700999975,10385
2/10/2017 21:00,12.99400043,-0.736999989,9.06099987,-2.061000109,3.960000038,0.578999996,9958
2/10/2017 22:00,11.72099972,-1.004999995,8.102000237,-2.273999929,3.686000109,0.639999986,9758
2/10/2017 23:00,11.18599987,-0.40200001,7.994999886,-1.598999977,3.167999983,0.609000027,9620
2/11/2017 00:00,9.913000107,-0.938000023,7.106999874,-2.025000095,2.862999916,0.609000027,9655
2/11/2017 01:00,9.779000282,-0.670000017,7.355999947,-1.883000016,2.375999928,0.609000027,9752
2/11/2017 02:00,9.109000206,-0.670000017,6.681000233,-1.84800005,2.405999899,0.670000017,9935
2/11/2017 03:00,8.505999565,-1.004999995,6.254000187,-2.061000109,2.223999977,0.670000017,10304
2/11/2017 04:00,7.568999767,-0.870999992,5.436999798,-1.953999996,2.163000107,0.609000027,10441
2/11/2017 05:00,6.764999866,-1.674000025,4.725999832,-2.559000015,2.101999998,0.456999987,10734
2/11/2017 06:00,9.109000206,-1.004999995,6.71600008,-1.91900003,2.315000057,0.456999987,10958
2/11/2017 07:00,9.645000458,-1.20599997,6.644999981,-2.096999884,3.015000105,0.425999999,11047
2/11/2017 08:00,7.368000031,-1.072000027,3.76699996,-1.99000001,3.532999992,0.547999978,11050
2/11/2017 09:00,0.536000013,-0.536000013,-2.594000101,-1.421000004,3.259000063,0.760999978,10983
2/11/2017 10:00,-3.214999914,0.134000003,-6.573999882,-0.639999986,3.107000113,0.822000027,10894
2/11/2017 11:00,-4.622000217,0.536000013,-8.31499958,-0.107000001,3.532999992,0.700999975,10791
2/11/2017 12:00,-6.229000092,0.536000013,-9.345999718,-0.248999998,2.894000053,0.700999975,10661
2/11/2017 13:00,-8.038000107,1.072000027,-10.8739996,0,2.650000095,0.791999996,10764
2/11/2017 14:00,-6.631000042,0.469000012,-9.06099987,-0.462000012,2.467000008,0.731000006,10912
2/11/2017 15:00,-1.60800004,-0.469000012,-4.690999985,-1.491999984,2.497999907,0.852999985,11230
2/11/2017 16:00,0.536000013,-0.938000023,-1.883000016,-1.91900003,2.894000053,0.760999978,12047
2/11/2017 17:00,7.703000069,-1.406999946,4.370999813,-2.486999989,3.349999905,0.639999986,12166
2/11/2017 18:00,10.04699993,-1.473999977,6.644999981,-2.664999962,3.381000042,0.578999996,11854
2/11/2017 19:00,12.92700005,-0.670000017,8.635000229,-2.203000069,4.324999809,0.760999978,11292
2/11/2017 20:00,12.99400043,-0.670000017,8.777000427,-2.131999969,4.203000069,0.700999975,10713
2/11/2017 21:00,12.18999958,-0.938000023,8.493000031,-2.167999983,3.746000051,0.578999996,10411
2/11/2017 22:00,10.71700001,-1.273000002,7.604000092,-2.273999929,3.167999983,0.518000007,10291
2/11/2017 23:00,9.109000206,-1.541000009,6.254000187,-2.559000015,2.740999937,0.518000007,10213
2/12/2017 00:00,8.23900032,-1.406999946,5.934000015,-2.451999903,2.315000057,0.547999978,10334
2/12/2017 01:00,6.56400013,-1.875,4.477000237,-2.806999922,2.040999889,0.518000007,10583
2/12/2017 02:00,6.497000217,-1.674000025,4.762000084,-2.559000015,1.735999942,0.456999987,11395
2/12/2017 03:00,7.568999767,-1.340000033,5.828000069,-2.203000069,1.70599997,0.425999999,12572
2/12/2017 04:00,5.559000015,-2.075999975,3.872999907,-2.523000002,1.613999963,0.395999998,13036
2/12/2017 05:00,7.301000118,-1.541000009,5.543000221,-2.309999943,1.797000051,0.365999997,12994
2/12/2017 06:00,8.038000107,-1.340000033,5.96999979,-2.203000069,2.071000099,0.395999998,12940
2/12/2017 07:00,9.779000282,-1.072000027,6.502999783,-2.309999943,3.197999954,0.609000027,12845
2/12/2017 08:00,7.234000206,-0.870999992,3.411000013,-2.096999884,3.686000109,0.883000016,12742
2/12/2017 09:00,0.201000005,-0.335000008,-2.842999935,-1.527999997,3.259000063,0.975000024,12572
2/12/2017 10:00,-3.684000015,0,-6.681000233,-0.958999991,2.984999895,1.065999985,12475
2/12/2017 11:00,-4.756000042,0.335000008,-8.173000336,-0.462000012,3.289999962,0.883000016,12209
2/12/2017 12:00,-7.234000206,0.469000012,-10.02099991,-0.462000012,2.680000067,0.760999978,11995
2/12/2017 13:00,-7.301000118,0.670000017,-9.807999611,-0.284000009,2.375999928,0.944000006,11868
2/12/2017 14:00,-6.162000179,0.536000013,-8.56400013,-0.354999989,2.28399992,0.883000016,11809
2/12/2017 15:00,-3.549999952,0.201000005,-6.111999989,-0.711000025,2.437000036,1.004999995,11908
2/12/2017 16:00,0.469000012,-0.40200001,-2.203000069,-1.491999984,2.618999958,0.913999975,12619
2/12/2017 17:00,7.836999893,-1.20599997,4.762000084,-2.273999929,3.137000084,0.670000017,12601
2/12/2017 18:00,8.975000381,-1.942000031,5.828000069,-3.163000107,3.107000113,0.822000027,12195
2/12/2017 19:00,10.85099983,-0.80400002,7.214000225,-2.096999884,3.563999891,0.700999975,11448
2/12/2017 20:00,11.11900043,-0.736999989,7.461999893,-2.096999884,3.594000101,0.670000017,10689
2/12/2017 21:00,10.7840004,-0.670000017,7.320000172,-1.953999996,3.289999962,0.700999975,10218
2/12/2017 22:00,11.38700008,-0.469000012,8.918999672,-0.745999992,2.405999899,0.518000007,9959
2/12/2017 23:00,11.38700008,-0.201000005,8.706000328,-1.598999977,2.528000116,0.670000017,9869
2/13/2017 00:00,13.52999973,1.072000027,8.706000328,-1.172999978,4.630000114,1.980000019,9874
2/13/2017 01:00,12.32400036,0.938000023,7.81799984,-1.243999958,4.507999897,2.040999889,10122
2/13/2017 02:00,9.175999641,0,7.782000065,-0.816999972,1.76699996,0.547999978,10847
2/13/2017 03:00,8.907999992,-0.201000005,7.853000164,-1.350000024,1.552999973,0.486999989,12012
2/13/2017 04:00,8.975000381,-0.80400002,7.177999973,-1.91900003,1.70599997,0.578999996,12396
2/13/2017 05:00,8.640000343,-0.469000012,6.681000233,-1.84800005,1.949000001,0.609000027,12438
2/13/2017 06:00,8.505999565,-0.736999989,6.928999901,-1.350000024,2.131999969,0.609000027,12361
2/13/2017 07:00,11.98900032,-0.469000012,8.918999672,-1.953999996,3.107000113,0.670000017,12257
2/13/2017 08:00,8.706999779,0.201000005,5.472000122,-1.101999998,3.197999954,0.852999985,12135
2/13/2017 09:00,2.812999964,0.536000013,0.213,-0.497000009,3.015000105,0.944000006,11980
2/13/2017 10:00,-2.210000038,0.40200001,-5.543000221,-0.603999972,2.832999945,1.004999995,11968
2/13/2017 11:00,-3.415999889,1.072000027,-7.390999794,-0.071000002,3.471999884,1.036000013,11760
2/13/2017 12:00,-7.234000206,0.268000007,-9.913999557,-0.782000005,2.559000015,0.822000027,11617
2/13/2017 13:00,-6.697999954,1.273000002,-9.380999565,0.248999998,2.528000116,0.883000016,11488
2/13/2017 14:00,-5.559000015,1.004999995,-8.31499958,-0.107000001,2.345000029,0.944000006,11393
2/13/2017 15:00,-3.48300004,-0.134000003,-5.862999916,-1.386000037,2.345000029,0.975000024,11547
2/13/2017 16:00,1.273000002,-0.134000003,-1.172999978,-1.207999945,2.315000057,0.791999996,12172
2/13/2017 17:00,7.703000069,-1.139000058,4.513000011,-2.381000042,3.137000084,0.883000016,12136
2/13/2017 18:00,8.104999542,-1.875,5.188000202,-3.019999981,2.924000025,0.822000027,11633
2/13/2017 19:00,9.913000107,-1.072000027,6.467000008,-2.345000029,3.349999905,0.700999975,10911
2/13/2017 20:00,9.645000458,-1.20599997,6.644999981,-2.345000029,3.107000113,0.670000017,10129
2/13/2017 21:00,9.578000069,-2.142999887,6.681000233,-3.411000013,2.832999945,0.609000027,9633
2/13/2017 22:00,10.44900036,-0.536000013,7.639999866,-2.167999983,2.375999928,0.578999996,9310
2/13/2017 23:00,9.645000458,-0.536000013,7.604000092,-1.84800005,2.101999998,0.609000027,9159
2/14/2017 00:00,10.18099976,-0.201000005,8.137999535,-0.995000005,1.980000019,0.609000027,9163
2/14/2017 01:00,9.645000458,0.201000005,7.923999786,-0.639999986,1.888000011,0.609000027,9380
2/14/2017 02:00,8.305999756,-0.469000012,6.928999901,-0.745999992,1.70599997,0.578999996,10047
2/14/2017 03:00,9.041999817,-0.602999985,7.568999767,-1.457000017,1.462000012,0.456999987,11274
2/14/2017 04:00,9.444000244,-0.40200001,7.498000145,-1.207999945,1.797000051,0.518000007,12035
2/14/2017 05:00,9.31000042,0,7.532999992,-1.101999998,1.949000001,0.670000017,12169
2/14/2017 06:00,10.24800014,0,7.390999794,-1.527999997,2.315000057,0.670000017,12173
2/14/2017 07:00,12.59200001,0.134000003,9.522999763,-1.243999958,3.107000113,0.791999996,12272
2/14/2017 08:00,8.371999741,0.602999985,4.833000183,-1.136999965,3.137000084,0.944000006,12329
2/14/2017 09:00,2.746000051,0.536000013,-0.391000003,-0.569000006,2.740999937,0.944000006,12307
2/14/2017 10:00,1.340000033,-0.201000005,-1.56400001,-1.315000057,2.832999945,1.004999995,12336
2/14/2017 11:00,-3.282000065,0.536000013,-6.502999783,-0.497000009,3.289999962,1.036000013,12253
2/14/2017 12:00,-6.56400013,1.004999995,-9.097000122,0.035999998,2.588999987,0.852999985,12208
2/14/2017 13:00,-7.234000206,0.80400002,-9.666000366,-0.391000003,2.528000116,1.004999995,12227
2/14/2017 14:00,1.60800004,-0.670000017,-0.675000012,-1.386000037,2.405999899,0.975000024,12361
2/14/2017 15:00,-2.009000063,-0.469000012,-4.157999992,-1.63499999,2.375999928,0.944000006,12453
2/14/2017 16:00,0.536000013,-0.469000012,-1.741000056,-1.457000017,2.497999907,1.004999995,12700
2/14/2017 17:00,7.769999981,-1.072000027,4.762000084,-2.345000029,2.984999895,0.791999996,12503
2/14/2017 18:00,7.903999805,-1.942000031,4.833000183,-3.092000008,3.046000004,0.883000016,11984
2/14/2017 19:00,9.243000031,-1.20599997,5.934000015,-2.559000015,3.411000013,0.883000016,11230
2/14/2017 20:00,9.109000206,-0.938000023,5.96999979,-2.345000029,3.107000113,0.883000016,10477
2/14/2017 21:00,7.836999893,-1.273000002,5.366000175,-2.239000082,2.559000015,0.578999996,9955
2/14/2017 22:00,8.43900013,-0.40200001,6.111999989,-1.598999977,2.163000107,0.578999996,9655
2/14/2017 23:00,8.572999954,-0.335000008,6.076000214,-1.84800005,2.163000107,0.670000017,9490
2/15/2017 00:00,9.041999817,0,4.619999886,-2.415999889,4.386000156,2.040999889,9486
2/15/2017 01:00,9.243000031,0.067000002,4.868000031,-2.345000029,4.355999947,2.071000099,9741
2/15/2017 02:00,6.697999954,-0.670000017,4.974999905,-2.096999884,1.70599997,0.760999978,10440
2/15/2017 03:00,6.229000092,-0.736999989,4.370999813,-2.664999962,1.888000011,0.883000016,11641
2/15/2017 04:00,6.429999828,-1.139000058,4.547999859,-2.381000042,1.797000051,0.852999985,12218
2/15/2017 05:00,6.362999916,-0.938000023,4.406000137,-2.559000015,2.071000099,0.822000027,12333
2/15/2017 06:00,8.305999756,-0.736999989,5.152999878,-2.167999983,2.680000067,0.913999975,12213
2/15/2017 07:00,9.645000458,-1.20599997,6.395999908,-2.203000069,3.259000063,0.822000027,12134
2/15/2017 08:00,5.827000141,-0.201000005,2.842999935,-1.56400001,3.259000063,0.975000024,11972
2/15/2017 09:00,0.201000005,0,-2.486999989,-1.386000037,2.559000015,0.975000024,11806
2/15/2017 10:00,-2.411000013,0.536000013,-5.117000103,-0.354999989,2.559000015,0.913999975,11731
2/15/2017 11:00,-4.019000053,0.938000023,-6.894000053,0.035999998,2.832999945,0.822000027,11538
2/15/2017 12:00,-7.568999767,0.40200001,-9.593999863,-0.711000025,1.980000019,0.639999986,11343
2/15/2017 13:00,-6.831999779,1.072000027,-9.345999718,0.178000003,2.193000078,0.852999985,11230
2/15/2017 14:00,-5.827000141,0.736999989,-8.173000336,-0.248999998,2.163000107,0.944000006,11159
2/15/2017 15:00,-3.88499999,0.201000005,-5.507999897,-0.888000011,1.949000001,1.004999995,11214
2/15/2017 16:00,0.40200001,-0.335000008,-1.77699995,-1.457000017,2.163000107,0.944000006,11897
2/15/2017 17:00,6.831999779,-0.870999992,3.696000099,-2.167999983,3.137000084,0.913999975,11982
2/15/2017 18:00,7.636000156,-1.674000025,5.046000004,-2.736000061,2.559000015,0.609000027,11646
2/15/2017 19:00,9.109000206,-0.938000023,5.934000015,-2.203000069,3.137000084,0.791999996,10960
2/15/2017 20:00,8.371999741,-1.20599997,5.756999969,-2.239000082,2.680000067,0.639999986,10257
2/15/2017 21:00,7.501999855,-1.20599997,5.152999878,-2.239000082,2.223999977,0.578999996,9754
2/15/2017 22:00,6.697999954,-1.473999977,4.477000237,-2.451999903,1.735999942,0.547999978,9450
2/15/2017 23:00,8.43900013,0,6.254000187,-1.99000001,2.223999977,0.760999978,9331
2/16/2017 00:00,10.24800014,0.938000023,5.650000095,-1.56400001,4.630000114,2.163000107,9303
2/16/2017 01:00,10.71700001,0.335000008,5.791999817,-1.953999996,4.386000156,2.131999969,9543
2/16/2017 02:00,9.31000042,0.80400002,4.796999931,-2.025000095,4.081999779,1.980000019,10254
2/16/2017 03:00,6.162000179,-1.004999995,4.513000011,-1.77699995,1.583999991,0.760999978,11399
2/16/2017 04:00,7.836999893,0.201000005,5.650000095,-1.669999957,1.613999963,1.036000013,11853
2/16/2017 05:00,6.09499979,-1.072000027,4.014999866,-2.594000101,1.980000019,0.822000027,11926
2/16/2017 06:00,8.43900013,-1.072000027,5.68599987,-2.239000082,2.253999949,0.760999978,11852
2/16/2017 07:00,10.51599979,-0.40200001,7.284999847,-2.061000109,2.862999916,0.913999975,11767
2/16/2017 08:00,8.907999992,0.067000002,5.756999969,-2.061000109,3.411000013,1.065999985,11617
2/16/2017 09:00,6.296000004,0,3.660000086,-1.99000001,2.802000046,1.004999995,11446
2/16/2017 10:00,3.348999977,0.536000013,0.639999986,-1.279000044,2.710999966,0.883000016,11401
2/16/2017 11:00,-1.875,0.536000013,-4.833000183,-0.569000006,3.046000004,0.760999978,11197
2/16/2017 12:00,-4.956999779,0.201000005,-7.81799984,-0.745999992,2.071000099,0.670000017,11009
2/16/2017 13:00,-4.622000217,1.139000058,-6.894000053,0,1.91900003,0.731000006,10975
2/16/2017 14:00,-4.354000092,0.80400002,-5.96999979,-0.178000003,1.797000051,0.791999996,11000
2/16/2017 15:00,-2.210000038,0.201000005,-4.335000038,-0.924000025,1.797000051,0.670000017,11138
2/16/2017 16:00,0,-0.938000023,-1.77699995,-2.203000069,2.040999889,0.822000027,11540
2/16/2017 17:00,5.894000053,-0.602999985,2.914000034,-1.99000001,2.862999916,1.097000003,11370
2/16/2017 18:00,7.166999817,-1.139000058,4.477000237,-2.415999889,2.467000008,0.731000006,11041
2/16/2017 19:00,7.971000195,-1.340000033,5.472000122,-2.381000042,2.437000036,0.578999996,10487
2/16/2017 20:00,7.636000156,-1.20599997,5.046000004,-2.415999889,2.528000116,0.700999975,9889
2/16/2017 21:00,8.171999931,-0.602999985,6.502999783,-0.745999992,2.101999998,0.670000017,9439
2/16/2017 22:00,8.43900013,-0.469000012,7.143000126,-1.741000056,1.76699996,0.609000027,9114
2/16/2017 23:00,9.845999718,0.536000013,7.710999966,-0.603999972,1.644999981,0.547999978,8961
2/17/2017 00:00,12.32400036,1.004999995,8.31499958,-0.354999989,4.081999779,1.126999974,8873
2/17/2017 01:00,12.52499962,1.340000033,8.065999985,-0.675000012,4.051000118,1.218000054,8946
2/17/2017 02:00,12.79300022,1.60800004,8.279999733,-0.639999986,3.928999901,1.279000044,9202
2/17/2017 03:00,12.05599976,1.340000033,8.102000237,-0.532999992,3.746000051,1.218000054,9710
2/17/2017 04:00,11.45400047,1.004999995,7.355999947,-0.462000012,3.686000109,1.126999974,9979
2/17/2017 05:00,11.31999969,0.268000007,7.284999847,-1.315000057,4.051000118,1.156999946,10384
2/17/2017 06:00,12.85999966,0.40200001,7.888999939,-1.386000037,4.295000076,1.523000002,10578
2/17/2017 07:00,13.73099995,1.139000058,7.923999786,-1.527999997,4.994999886,1.523000002,10705
2/17/2017 08:00,12.72599983,1.942000031,9.559000015,0,3.686000109,1.309999943,10656
2/17/2017 09:00,10.38199997,1.004999995,7.106999874,-0.995000005,2.984999895,1.156999946,10539
2/17/2017 10:00,7.769999981,0.335000008,4.833000183,-1.207999945,3.015000105,1.279000044,10331
2/17/2017 11:00,8.706999779,0.335000008,5.436999798,-1.527999997,3.686000109,1.187999964,10133
2/17/2017 12:00,6.96600008,-0.670000017,4.229000092,-2.096999884,2.740999937,0.852999985,10099
2/17/2017 13:00,6.162000179,0.134000003,3.375999928,-1.84800005,2.650000095,1.218000054,10041
2/17/2017 14:00,7.703000069,0.134000003,5.046000004,-0.639999986,2.588999987,1.036000013,10091
2/17/2017 15:00,7.703000069,0.067000002,5.366000175,-1.812000036,2.437000036,0.944000006,10295
2/17/2017 16:00,7.501999855,-0.602999985,4.513000011,-1.883000016,3.229000092,1.065999985,10975
2/17/2017 17:00,9.175999641,-0.268000007,5.828000069,-1.84800005,3.349999905,0.944000006,11051
2/17/2017 18:00,8.572999954,-0.938000023,5.436999798,-2.096999884,2.954999924,0.883000016,10863
2/17/2017 19:00,9.31000042,-0.938000023,6.040999889,-2.273999929,3.167999983,0.822000027,10426
2/17/2017 20:00,8.43900013,-1.004999995,5.366000175,-2.309999943,3.075999975,0.913999975,9954
2/17/2017 21:00,9.376999855,-1.541000009,6.502999783,-2.700999975,2.740999937,0.883000016,9575
2/17/2017 22:00,9.51099968,-0.335000008,7.390999794,-1.883000016,2.315000057,0.760999978,9401
2/17/2017 23:00,9.175999641,-0.536000013,7.177999973,-1.101999998,2.345000029,0.975000024,9280
2/18/2017 00:00,11.52099991,1.273000002,7.461999893,-0.816999972,4.507999897,1.279000044,9266
2/18/2017 01:00,12.92700005,1.741000056,8.670999527,-0.462000012,4.355999947,1.340000033,9311
2/18/2017 02:00,13.26200008,1.741000056,9.026000023,-0.248999998,4.234000206,1.309999943,9516
2/18/2017 03:00,12.25699997,1.20599997,7.853000164,-0.532999992,4.081999779,1.218000054,9790
2/18/2017 04:00,11.85499954,1.139000058,7.923999786,-0.745999992,3.960000038,1.432000041,9888
2/18/2017 05:00,13.86499977,1.807999969,8.598999977,-0.354999989,4.416999817,1.340000033,10139
2/18/2017 06:00,13.19499969,1.139000058,9.06099987,-0.142000005,5.056000233,1.432000041,10261
2/18/2017 07:00,13.79800034,0.736999989,9.593999863,-1.136999965,5.238999844,1.401000023,10254
2/18/2017 08:00,9.31000042,0.670000017,6.111999989,-0.888000011,3.137000084,0.975000024,10280
2/18/2017 09:00,4.756000042,0.670000017,1.84800005,-0.675000012,2.710999966,0.913999975,10254
2/18/2017 10:00,0,0.469000012,-3.019999981,-0.391000003,2.528000116,1.004999995,10147
2/18/2017 11:00,-3.148000002,1.674000025,-6.183000088,0.248999998,3.259000063,0.975000024,10042
2/18/2017 12:00,-6.831999779,0.40200001,-9.807999611,-0.178000003,2.467000008,0.822000027,10031
2/18/2017 13:00,-6.697999954,1.139000058,-9.026000023,0.462000012,2.131999969,0.852999985,10009
2/18/2017 14:00,-5.157000065,0.736999989,-7.747000217,0.071000002,1.980000019,0.822000027,10208
2/18/2017 15:00,-2.678999901,0.938000023,-5.436999798,-0.745999992,2.071000099,0.913999975,10508
2/18/2017 16:00,0.469000012,-0.134000003,-1.136999965,-0.816999972,2.437000036,1.279000044,11285
2/18/2017 17:00,6.229000092,-0.40200001,3.411000013,-1.669999957,2.954999924,0.975000024,11425
2/18/2017 18:00,7.903999805,-0.602999985,5.010000229,-2.061000109,3.107000113,1.036000013,11177
2/18/2017 19:00,8.774000168,-0.870999992,5.68599987,-2.239000082,3.259000063,0.975000024,10754
2/18/2017 20:00,8.43900013,-0.870999992,5.366000175,-2.239000082,3.075999975,0.944000006,10264
2/18/2017 21:00,7.501999855,-2.344000101,5.258999825,-3.375999928,2.650000095,0.883000016,9981
2/18/2017 22:00,9.913000107,0,7.960000038,-1.315000057,2.375999928,0.760999978,9809
2/18/2017 23:00,12.99400043,1.60800004,10.5539999,0.497000009,2.040999889,0.731000006,9753
2/19/2017 00:00,10.38199997,0.938000023,8.56400013,-0.248999998,2.071000099,0.791999996,9842
2/19/2017 01:00,11.11900043,1.072000027,8.954999924,-0.107000001,2.040999889,0.822000027,10140
2/19/2017 02:00,11.45400047,1.139000058,9.630000114,-0.213,1.70599997,0.760999978,10814
2/19/2017 03:00,9.711999893,0.536000013,8.031000137,-1.065999985,1.491999984,0.639999986,11954
2/19/2017 04:00,10.91800022,1.20599997,9.737000465,0.178000003,1.552999973,0.639999986,12462
2/19/2017 05:00,10.7840004,0.469000012,9.026000023,-0.711000025,1.827999949,0.760999978,12571
2/19/2017 06:00,11.31999969,0.670000017,8.635000229,-1.63499999,2.223999977,0.822000027,12506
2/19/2017 07:00,13.06099987,0.268000007,9.593999863,-1.101999998,2.467000008,0.731000006,12430
2/19/2017 08:00,10.38199997,1.072000027,7.994999886,-0.213,2.802000046,1.004999995,12322
2/19/2017 09:00,5.090000153,-0.469000012,1.421000004,-1.315000057,3.259000063,1.371000051,12176
2/19/2017 10:00,0,0,-2.806999922,-0.782000005,2.954999924,0.760999978,12114
2/19/2017 11:00,-3.08100009,1.340000033,-7.320000172,0,3.411000013,1.065999985,11904
2/19/2017 12:00,-6.899000168,0.335000008,-10.09200001,-0.532999992,2.528000116,0.883000016,11705
2/19/2017 13:00,-6.09499979,2.142999887,-9.487999916,0.391000003,2.894000053,1.248999953,11572
2/19/2017 14:00,-1.541000009,0.134000003,-4.263999939,-0.852999985,2.680000067,1.248999953,11573
2/19/2017 15:00,-1.741000056,0.201000005,-4.300000191,-1.207999945,2.131999969,1.126999974,11649
2/19/2017 16:00,2.210000038,-0.602999985,-0.782000005,-1.99000001,2.618999958,1.156999946,12347
2/19/2017 17:00,6.229000092,-0.670000017,3.872999907,-1.669999957,2.528000116,0.700999975,12404
2/19/2017 18:00,7.368000031,-1.139000058,4.65500021,-2.806999922,2.772000074,0.791999996,11997
2/19/2017 19:00,8.171999931,-1.072000027,5.329999924,-2.273999929,2.862999916,0.852999985,11336
2/19/2017 20:00,7.568999767,-1.60800004,4.477000237,-2.772000074,3.075999975,0.670000017,10631
2/19/2017 21:00,7.099999905,-0.80400002,3.872999907,-2.309999943,2.588999987,0.760999978,10150
2/19/2017 22:00,8.774000168,0.469000012,6.538000107,-0.284000009,2.954999924,1.004999995,9908
2/19/2017 23:00,11.11900043,0.80400002,8.102000237,-1.207999945,2.894000053,1.126999974,9781
2/20/2017 00:00,12.85999966,1.541000009,8.208999634,-0.462000012,4.386000156,1.432000041,9806
2/20/2017 01:00,11.92199993,0.870999992,6.928999901,-0.958999991,4.386000156,1.401000023,10102
2/20/2017 02:00,12.92700005,1.875,8.918999672,-0.284000009,4.081999779,1.309999943,10828
2/20/2017 03:00,10.04699993,-0.40200001,5.329999924,-2.345000029,4.142000198,1.552999973,11923
2/20/2017 04:00,11.72099972,-0.067000002,7.320000172,-0.924000025,4.142000198,1.340000033,12332
2/20/2017 05:00,10.18099976,0,5.401000023,-2.486999989,4.324999809,1.340000033,12461
2/20/2017 06:00,11.05200005,0,5.828000069,-2.381000042,4.386000156,1.401000023,12564
2/20/2017 07:00,12.99400043,0,7,-2.025000095,5.390999794,1.371000051,12676
2/20/2017 08:00,8.907999992,-0.469000012,6.324999809,-1.741000056,2.405999899,0.791999996,12698
2/20/2017 09:00,6.09499979,-1.406999946,3.980000019,-2.948999882,2.101999998,1.004999995,12577
2/20/2017 10:00,7.703000069,0,5.258999825,-1.101999998,2.345000029,1.218000054,12565
2/20/2017 11:00,8.975000381,0.067000002,5.899000168,-1.99000001,3.075999975,1.248999953,12393
2/20/2017 12:00,6.697999954,-0.670000017,4.157999992,-2.203000069,2.588999987,1.187999964,12218
2/20/2017 13:00,8.038000107,0.134000003,4.903999805,-1.56400001,2.437000036,1.004999995,12137
2/20/2017 14:00,7.099999905,0.335000008,4.370999813,-1.598999977,2.862999916,0.975000024,12096
2/20/2017 15:00,6.631000042,0.134000003,3.660000086,-1.315000057,2.315000057,0.852999985,12143
2/20/2017 16:00,8.774000168,0,4.477000237,-1.457000017,3.381000042,1.126999974,12781
2/20/2017 17:00,9.376999855,-0.268000007,5.507999897,-1.883000016,3.625,0.975000024,12821
2/20/2017 18:00,9.041999817,-0.670000017,5.756999969,-2.167999983,3.411000013,0.944000006,12379
2/20/2017 19:00,9.243000031,-0.870999992,6.147999763,-2.203000069,3.137000084,0.609000027,11719
2/20/2017 20:00,8.572999954,-0.736999989,5.721000195,-1.883000016,2.862999916,0.670000017,11005
2/20/2017 21:00,8.505999565,-1.541000009,6.395999908,-2.630000114,2.375999928,0.639999986,10542
2/20/2017 22:00,8.774000168,-0.670000017,6.894000053,-1.279000044,1.980000019,0.578999996,10325
2/20/2017 23:00,10.04699993,0.602999985,7.710999966,-0.284000009,1.980000019,0.609000027,10227
2/21/2017 00:00,10.7840004,0.870999992,8.670999527,-0.319999993,1.888000011,0.578999996,10249
2/21/2017 01:00,10.44900036,0.670000017,8.812999725,-0.532999992,1.491999984,0.518000007,10505
2/21/2017 02:00,10.44900036,0,8.493000031,-0.924000025,1.462000012,0.518000007,11231
2/21/2017 03:00,9.578000069,0.536000013,8.56400013,-0.532999992,1.583999991,0.518000007,12223
2/21/2017 04:00,10.85099983,0.938000023,8.777000427,-0.532999992,1.309999943,0.425999999,12591
2/21/2017 05:00,10.44900036,0.80400002,8.812999725,0,1.70599997,0.609000027,12632
2/21/2017 06:00,10.44900036,0.067000002,7.994999886,-1.243999958,2.040999889,0.609000027,12590
2/21/2017 07:00,13.66399956,0.670000017,9.807999611,-0.284000009,3.075999975,0.760999978,12562
2/21/2017 08:00,11.65499973,1.406999946,8.279999733,-0.354999989,3.349999905,1.036000013,12438
2/21/2017 09:00,8.640000343,0.938000023,5.543000221,-1.031000018,3.137000084,1.065999985,12260
2/21/2017 10:00,4.756000042,0.067000002,1.527999997,-1.598999977,3.137000084,1.552999973,12163
2/21/2017 11:00,5.090000153,0,1.883000016,-1.99000001,3.654999971,1.218000054,11966
2/21/2017 12:00,-2.611999989,0.40200001,-5.188000202,-0.782000005,2.680000067,0.975000024,11711
2/21/2017 13:00,3.013999939,0.335000008,0,-1.56400001,2.437000036,0.944000006,11602
2/21/2017 14:00,2.746000051,0.134000003,0.425999999,-1.101999998,2.680000067,0.822000027,11627
2/21/2017 15:00,2.678999901,-0.067000002,0.711000025,-1.77699995,2.131999969,0.975000024,11814
